provincia,partido,localidad,link_indec,velocidad,accesos
CHACO,1º de Mayo,Colonia Benítez,22126020,10 00,63
CHACO,1º de Mayo,Colonia Benítez,22126020,15 00,11
CHACO,1º de Mayo,Colonia Benítez,22126020,20 00,1
CHACO,1º de Mayo,Colonia Benítez,22126020,226 50,48
CHACO,1º de Mayo,Margarita Belén,22126030,3 00,35
CHACO,1º de Mayo,Margarita Belén,22126030,3 50,35
CHACO,1º de Mayo,Margarita Belén,22126030,4 00,7
CHACO,1º de Mayo,Margarita Belén,22126030,6 00,13
CHACO,1º de Mayo,Margarita Belén,22126030,10 00,132
CHACO,1º de Mayo,Margarita Belén,22126030,15 00,12
CHACO,1º de Mayo,Margarita Belén,22126030,30 00,325
CHACO,1º de Mayo,Margarita Belén,22126030,226 50,34
CHACO,2 de Abril,Hermoso Campo,22039010,0 00,72
CHACO,2 de Abril,Hermoso Campo,22039010,0 50,29
CHACO,2 de Abril,Hermoso Campo,22039010,10 00,113
CHACO,2 de Abril,Hermoso Campo,22039010,30 00,74
CHACO,2 de Abril,Hermoso Campo,22039010,226 50,20
CHACO,2 de Abril,Itín,22039020,10 00,36
CHACO,2 de Abril,Itín,22039020,30 00,16
CHACO,2 de Abril,Itín,22039020,226 50,4
CHACO,25 de Mayo,Colonia Aborigen,22168010,15 00,46
CHACO,25 de Mayo,Colonia Aborigen,22168010,226 50,10
CHACO,25 de Mayo,Machagai,22168020,0 00,55
CHACO,25 de Mayo,Machagai,22168020,1 00,2
CHACO,25 de Mayo,Machagai,22168020,3 00,3
CHACO,25 de Mayo,Machagai,22168020,5 00,6
CHACO,25 de Mayo,Machagai,22168020,6 00,651
CHACO,25 de Mayo,Machagai,22168020,10 00,107
CHACO,25 de Mayo,Machagai,22168020,15 00,149
CHACO,25 de Mayo,Machagai,22168020,20 00,8
CHACO,25 de Mayo,Machagai,22168020,25 00,18
CHACO,25 de Mayo,Machagai,22168020,35 00,1
CHACO,25 de Mayo,Machagai,22168020,48 00,460
CHACO,25 de Mayo,Machagai,22168020,50 00,1
CHACO,25 de Mayo,Machagai,22168020,226 50,30
CHACO,25 de Mayo,Napalpí,22168030,226 50,13
CHACO,9 de Julio,Las Breñas,22105010,0 00,51
CHACO,9 de Julio,Las Breñas,22105010,0 50,1
CHACO,9 de Julio,Las Breñas,22105010,1 00,1
CHACO,9 de Julio,Las Breñas,22105010,3 00,14
CHACO,9 de Julio,Las Breñas,22105010,5 00,129
CHACO,9 de Julio,Las Breñas,22105010,6 00,96
CHACO,9 de Julio,Las Breñas,22105010,10 00,570
CHACO,9 de Julio,Las Breñas,22105010,15 00,27
CHACO,9 de Julio,Las Breñas,22105010,20 00,3
CHACO,9 de Julio,Las Breñas,22105010,25 00,83
CHACO,9 de Julio,Las Breñas,22105010,50 00,125
CHACO,9 de Julio,Las Breñas,22105010,226 50,67
CHACO,Almirante Brown,Concepción del Bermejo,22007010,0 00,19
CHACO,Almirante Brown,Concepción del Bermejo,22007010,0 50,2
CHACO,Almirante Brown,Concepción del Bermejo,22007010,5 00,247
CHACO,Almirante Brown,Concepción del Bermejo,22007010,10 00,3
CHACO,Almirante Brown,Concepción del Bermejo,22007010,15 00,3
CHACO,Almirante Brown,Concepción del Bermejo,22007010,20 00,3
CHACO,Almirante Brown,Concepción del Bermejo,22007010,25 00,3
CHACO,Almirante Brown,Concepción del Bermejo,22007010,30 00,3
CHACO,Almirante Brown,Concepción del Bermejo,22007010,226 50,20
CHACO,Almirante Brown,Los Frentones,22007020,0 00,31
CHACO,Almirante Brown,Los Frentones,22007020,0 50,1
CHACO,Almirante Brown,Los Frentones,22007020,5 00,267
CHACO,Almirante Brown,Los Frentones,22007020,10 00,38
CHACO,Almirante Brown,Los Frentones,22007020,15 00,11
CHACO,Almirante Brown,Los Frentones,22007020,20 00,1
CHACO,Almirante Brown,Los Frentones,22007020,226 50,43
CHACO,Almirante Brown,Pampa del Infierno,22007030,0 00,52
CHACO,Almirante Brown,Pampa del Infierno,22007030,0 50,4
CHACO,Almirante Brown,Pampa del Infierno,22007030,5 00,1178
CHACO,Almirante Brown,Pampa del Infierno,22007030,10 00,215
CHACO,Almirante Brown,Pampa del Infierno,22007030,15 00,97
CHACO,Almirante Brown,Pampa del Infierno,22007030,20 00,25
CHACO,Almirante Brown,Pampa del Infierno,22007030,226 50,82
CHACO,Almirante Brown,Pampa del Infierno,22007030,1024 00,1
CHACO,Almirante Brown,Río Muerto,22007040,226 50,46
CHACO,Almirante Brown,Taco Pozo,22007050,0 00,46
CHACO,Almirante Brown,Taco Pozo,22007050,0 50,2
CHACO,Almirante Brown,Taco Pozo,22007050,0 51,1
CHACO,Almirante Brown,Taco Pozo,22007050,10 00,199
CHACO,Almirante Brown,Taco Pozo,22007050,12 00,60
CHACO,Almirante Brown,Taco Pozo,22007050,15 00,56
CHACO,Almirante Brown,Taco Pozo,22007050,64 00,1
CHACO,Almirante Brown,Taco Pozo,22007050,226 50,76
CHACO,Bermejo,General Vedia,22014010,0 00,34
CHACO,Bermejo,General Vedia,22014010,0 50,1
CHACO,Bermejo,General Vedia,22014010,3 00,113
CHACO,Bermejo,General Vedia,22014010,4 00,18
CHACO,Bermejo,General Vedia,22014010,6 00,8
CHACO,Bermejo,General Vedia,22014010,10 00,61
CHACO,Bermejo,General Vedia,22014010,15 00,1
CHACO,Bermejo,General Vedia,22014010,226 50,7
CHACO,Bermejo,Isla del Cerrito,22014020,0 50,1
CHACO,Bermejo,Isla del Cerrito,22014020,226 50,7
CHACO,Bermejo,La Leonesa,22014030,1 00,3
CHACO,Bermejo,La Leonesa,22014030,3 00,205
CHACO,Bermejo,La Leonesa,22014030,4 00,26
CHACO,Bermejo,La Leonesa,22014030,6 00,24
CHACO,Bermejo,La Leonesa,22014030,10 00,238
CHACO,Bermejo,La Leonesa,22014030,15 00,8
CHACO,Bermejo,La Leonesa,22014030,20 00,7
CHACO,Bermejo,La Leonesa,22014030,226 50,17
CHACO,Bermejo,Las Palmas,22014040,0 00,50
CHACO,Bermejo,Las Palmas,22014040,0 50,1
CHACO,Bermejo,Las Palmas,22014040,3 00,222
CHACO,Bermejo,Las Palmas,22014040,4 00,31
CHACO,Bermejo,Las Palmas,22014040,6 00,8
CHACO,Bermejo,Las Palmas,22014040,226 50,9
CHACO,Bermejo,Puerto Bermejo Nuevo,22014050,0 00,18
CHACO,Bermejo,Puerto Bermejo Nuevo,22014050,3 00,40
CHACO,Bermejo,Puerto Bermejo Nuevo,22014050,4 00,7
CHACO,Bermejo,Puerto Bermejo Nuevo,22014050,6 00,4
CHACO,Bermejo,Puerto Eva Perón,22014070,0 00,20
CHACO,Bermejo,Puerto Eva Perón,22014070,0 50,1
CHACO,Bermejo,Puerto Eva Perón,22014070,3 00,41
CHACO,Bermejo,Puerto Eva Perón,22014070,226 50,5
CHACO,Chacabuco,Charata,22028010,0 00,134
CHACO,Chacabuco,Charata,22028010,0 50,2
CHACO,Chacabuco,Charata,22028010,1 00,9
CHACO,Chacabuco,Charata,22028010,3 00,277
CHACO,Chacabuco,Charata,22028010,5 00,503
CHACO,Chacabuco,Charata,22028010,6 00,110
CHACO,Chacabuco,Charata,22028010,10 00,884
CHACO,Chacabuco,Charata,22028010,15 00,25
CHACO,Chacabuco,Charata,22028010,20 00,9
CHACO,Chacabuco,Charata,22028010,25 00,1268
CHACO,Chacabuco,Charata,22028010,30 00,207
CHACO,Chacabuco,Charata,22028010,50 00,1068
CHACO,Chacabuco,Charata,22028010,100 00,472
CHACO,Chacabuco,Charata,22028010,226 50,153
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,0 00,351
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,0 50,2
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,1 00,14
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,3 00,39
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,5 00,150
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,6 00,104
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,10 00,347
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,15 00,7
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,20 00,343
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,25 00,802
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,30 00,20
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,50 00,488
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,100 00,2661
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,226 50,223
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,300 00,4018
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,500 00,147
CHACO,Comandante Fernández,Presidencia Roque Sáenz Peña,22021010,1000 00,18
CHACO,Fray Justo Santa María De Oro,Chorotis,22043010,0 00,25
CHACO,Fray Justo Santa María de Oro,Chorotis,22043010,226 50,6
CHACO,Fray Justo Santa María De Oro,OTROS,0,0 00,60
CHACO,Fray Justo Santa María De Oro,Santa Sylvina,22043020,0 00,950
CHACO,Fray Justo Santa María de Oro,Santa Sylvina,22043020,0 50,33
CHACO,Fray Justo Santa María de Oro,Santa Sylvina,22043020,226 50,26
CHACO,Fray Justo Santa María de Oro,Venados Grandes,22043030,226 50,7
CHACO,General Belgrano,Corzuela,22049010,0 00,60
CHACO,General Belgrano,Corzuela,22049010,0 50,1
CHACO,General Belgrano,Corzuela,22049010,1 00,1
CHACO,General Belgrano,Corzuela,22049010,3 00,2
CHACO,General Belgrano,Corzuela,22049010,5 00,163
CHACO,General Belgrano,Corzuela,22049010,6 00,2
CHACO,General Belgrano,Corzuela,22049010,10 00,35
CHACO,General Belgrano,Corzuela,22049010,15 00,4
CHACO,General Belgrano,Corzuela,22049010,226 50,18
CHACO,General Donovan,La Escondida,22056010,0 50,2
CHACO,General Donovan,La Escondida,22056010,3 00,1
CHACO,General Donovan,La Escondida,22056010,6 00,334
CHACO,General Donovan,La Escondida,22056010,10 00,22
CHACO,General Donovan,La Escondida,22056010,15 00,3
CHACO,General Donovan,La Escondida,22056010,30 00,126
CHACO,General Donovan,La Escondida,22056010,40 00,16
CHACO,General Donovan,La Escondida,22056010,50 00,16
CHACO,General Donovan,La Escondida,22056010,70 00,5
CHACO,General Donovan,La Escondida,22056010,100 00,5
CHACO,General Donovan,La Escondida,22056010,226 50,8
CHACO,General Donovan,La Verde,22056020,0 00,35
CHACO,General Donovan,La Verde,22056020,0 50,2
CHACO,General Donovan,La Verde,22056020,2 00,300
CHACO,General Donovan,La Verde,22056020,3 00,5
CHACO,General Donovan,La Verde,22056020,10 00,4
CHACO,General Donovan,La Verde,22056020,20 00,6
CHACO,General Donovan,La Verde,22056020,30 00,9
CHACO,General Donovan,La Verde,22056020,40 00,11
CHACO,General Donovan,La Verde,22056020,48 00,153
CHACO,General Donovan,La Verde,22056020,50 00,2
CHACO,General Donovan,La Verde,22056020,70 00,2
CHACO,General Donovan,La Verde,22056020,100 00,2
CHACO,General Donovan,La Verde,22056020,226 50,11
CHACO,General Donovan,Lapachito,22056030,30 00,9
CHACO,General Donovan,Lapachito,22056030,40 00,6
CHACO,General Donovan,Lapachito,22056030,48 00,96
CHACO,General Donovan,Lapachito,22056030,50 00,2
CHACO,General Donovan,Lapachito,22056030,70 00,1
CHACO,General Donovan,Lapachito,22056030,100 00,2
CHACO,General Donovan,Lapachito,22056030,226 50,5
CHACO,General Donovan,Makallé,22056040,0 50,1
CHACO,General Donovan,Makallé,22056040,10 00,15
CHACO,General Donovan,Makallé,22056040,15 00,1
CHACO,General Donovan,Makallé,22056040,48 00,556
CHACO,General Donovan,Makallé,22056040,226 50,21
CHACO,General Güemes,El Espinillo,22063010,0 50,1
CHACO,General Güemes,El Espinillo,22063010,226 50,16
CHACO,General Güemes,El Sauzal,22063020,0 00,1
CHACO,General Güemes,El Sauzal,22063020,2 00,62
CHACO,General Güemes,El Sauzal,22063020,226 50,2
CHACO,General Güemes,El Sauzalito,22063030,0 50,1
CHACO,General Güemes,El Sauzalito,22063030,1 00,96
CHACO,General Güemes,El Sauzalito,22063030,3 00,20
CHACO,General Güemes,El Sauzalito,22063030,5 00,4
CHACO,General Güemes,El Sauzalito,22063030,226 50,38
CHACO,General Güemes,Fortín Lavalle,22063040,3 00,20
CHACO,General Güemes,Fortín Lavalle,22063040,4 00,12
CHACO,General Güemes,Fortín Lavalle,22063040,6 00,4
CHACO,General Güemes,Fortín Lavalle,22063040,226 50,12
CHACO,General Güemes,Fuerte Esperanza,22063050,0 00,20
CHACO,General Güemes,Fuerte Esperanza,22063050,226 50,16
CHACO,General Güemes,Juan José Castelli,22063060,0 00,121
CHACO,General Güemes,Juan José Castelli,22063060,1 00,2
CHACO,General Güemes,Juan José Castelli,22063060,3 00,232
CHACO,General Güemes,Juan José Castelli,22063060,4 00,80
CHACO,General Güemes,Juan José Castelli,22063060,5 00,1
CHACO,General Güemes,Juan José Castelli,22063060,6 00,908
CHACO,General Güemes,Juan José Castelli,22063060,10 00,717
CHACO,General Güemes,Juan José Castelli,22063060,15 00,25
CHACO,General Güemes,Juan José Castelli,22063060,20 00,2
CHACO,General Güemes,Juan José Castelli,22063060,25 00,15
CHACO,General Güemes,Juan José Castelli,22063060,30 00,211
CHACO,General Güemes,Juan José Castelli,22063060,40 00,12
CHACO,General Güemes,Juan José Castelli,22063060,50 00,31
CHACO,General Güemes,Juan José Castelli,22063060,70 00,19
CHACO,General Güemes,Juan José Castelli,22063060,100 00,9
CHACO,General Güemes,Juan José Castelli,22063060,150 00,3
CHACO,General Güemes,Juan José Castelli,22063060,226 50,110
CHACO,General Güemes,Miraflores,22063070,3 00,300
CHACO,General Güemes,Miraflores,22063070,4 00,3
CHACO,General Güemes,Miraflores,22063070,5 00,2
CHACO,General Güemes,Miraflores,22063070,30 00,212
CHACO,General Güemes,Miraflores,22063070,40 00,191
CHACO,General Güemes,Miraflores,22063070,50 00,8
CHACO,General Güemes,Miraflores,22063070,70 00,6
CHACO,General Güemes,Miraflores,22063070,100 00,24
CHACO,General Güemes,Miraflores,22063070,226 50,64
CHACO,General Güemes,Nueva Pompeya,22063080,0 50,3
CHACO,General Güemes,Nueva Pompeya,22063080,3 00,308
CHACO,General Güemes,Nueva Pompeya,22063080,226 50,26
CHACO,General Güemes,Villa Río Bermejito,22063100,0 00,84
CHACO,General Güemes,Villa Río Bermejito,22063100,0 50,2
CHACO,General Güemes,Villa Río Bermejito,22063100,3 00,86
CHACO,General Güemes,Villa Río Bermejito,22063100,4 00,49
CHACO,General Güemes,Villa Río Bermejito,22063100,6 00,12
CHACO,General Güemes,Villa Río Bermejito,22063100,10 00,198
CHACO,General Güemes,Villa Río Bermejito,22063100,226 50,14
CHACO,General Güemes,Wichi,22063110,0 00,1
CHACO,General Güemes,Wichi,22063110,2 00,91
CHACO,General Güemes,Wichi,22063110,226 50,4
CHACO,General Güemes,Zaparinqui,22063120,226 50,13
CHACO,Independencia,Avia Terai,22070010,0 00,49
CHACO,Independencia,Avia Terai,22070010,0 50,1
CHACO,Independencia,Avia Terai,22070010,3 00,99
CHACO,Independencia,Avia Terai,22070010,4 00,68
CHACO,Independencia,Avia Terai,22070010,6 00,1
CHACO,Independencia,Avia Terai,22070010,7 00,28
CHACO,Independencia,Avia Terai,22070010,10 00,33
CHACO,Independencia,Avia Terai,22070010,15 00,3
CHACO,Independencia,Avia Terai,22070010,20 00,1
CHACO,Independencia,Avia Terai,22070010,226 50,13
CHACO,Independencia,Campo Largo,22070020,0 00,45
CHACO,Independencia,Campo Largo,22070020,3 00,50
CHACO,Independencia,Campo Largo,22070020,4 00,15
CHACO,Independencia,Campo Largo,22070020,6 00,11
CHACO,Independencia,Campo Largo,22070020,7 00,10
CHACO,Independencia,Campo Largo,22070020,10 00,352
CHACO,Independencia,Campo Largo,22070020,15 00,6
CHACO,Independencia,Campo Largo,22070020,20 00,4
CHACO,Independencia,Campo Largo,22070020,100 00,450
CHACO,Independencia,Campo Largo,22070020,226 50,14
CHACO,Independencia,Fortín Las Chuñas,22070030,20 00,1
CHACO,Independencia,Fortín Las Chuñas,22070030,226 50,6
CHACO,Independencia,Napenay,22070040,3 00,68
CHACO,Independencia,Napenay,22070040,4 00,42
CHACO,Independencia,Napenay,22070040,7 00,8
CHACO,Independencia,Napenay,22070040,226 50,10
CHACO,Libertad,Colonia Popular,22077010,226 50,21
CHACO,Libertad,Estación General Obligado,22077020,226 50,1
CHACO,Libertad,Laguna Blanca,22077030,0 50,2
CHACO,Libertad,Laguna Blanca,22077030,226 50,4
CHACO,Libertad,Puerto Tirol,22077040,0 00,137
CHACO,Libertad,Puerto Tirol,22077040,1 00,2
CHACO,Libertad,Puerto Tirol,22077040,2 00,59
CHACO,Libertad,Puerto Tirol,22077040,3 00,23
CHACO,Libertad,Puerto Tirol,22077040,6 00,33
CHACO,Libertad,Puerto Tirol,22077040,10 00,253
CHACO,Libertad,Puerto Tirol,22077040,15 00,23
CHACO,Libertad,Puerto Tirol,22077040,20 00,1
CHACO,Libertad,Puerto Tirol,22077040,30 00,365
CHACO,Libertad,Puerto Tirol,22077040,226 50,69
CHACO,Libertador General San Martín,Ciervo Petiso,22084010,0 50,1
CHACO,Libertador General San Martín,General José de San Martín,22084020,0 00,120
CHACO,Libertador General San Martín,General José de San Martín,22084020,3 00,113
CHACO,Libertador General San Martín,General José de San Martín,22084020,4 00,35
CHACO,Libertador General San Martín,General José de San Martín,22084020,6 00,11
CHACO,Libertador General San Martín,General José de San Martín,22084020,8 00,220
CHACO,Libertador General San Martín,General José de San Martín,22084020,10 00,41
CHACO,Libertador General San Martín,General José de San Martín,22084020,12 00,77
CHACO,Libertador General San Martín,General José de San Martín,22084020,15 00,6
CHACO,Libertador General San Martín,General José de San Martín,22084020,20 00,2
CHACO,Libertador General San Martín,General José de San Martín,22084020,30 00,1325
CHACO,Libertador General San Martín,General José de San Martín,22084020,50 00,4088
CHACO,Libertador General San Martín,General José de San Martín,22084020,100 00,850
CHACO,Libertador General San Martín,General José de San Martín,22084020,120 00,16
CHACO,Libertador General San Martín,General José de San Martín,22084020,200 00,56
CHACO,Libertador General San Martín,General José de San Martín,22084020,226 50,29
CHACO,Libertador General San Martín,General José de San Martín,22084020,250 00,23
CHACO,Libertador General San Martín,La Eduvigis,22084030,0 50,1
CHACO,Libertador General San Martín,La Eduvigis,22084030,226 50,3
CHACO,Libertador General San Martín,Laguna Limpia,22084040,7 00,32
CHACO,Libertador General San Martín,Laguna Limpia,22084040,15 00,57
CHACO,Libertador General San Martín,Laguna Limpia,22084040,226 50,3
CHACO,Libertador General San Martín,Pampa Almirón,22084050,0 00,33
CHACO,Libertador General San Martín,Pampa Almirón,22084050,15 00,50
CHACO,Libertador General San Martín,Pampa Almirón,22084050,226 50,7
CHACO,Libertador General San Martín,Pampa del Indio,22084060,0 00,33
CHACO,Libertador General San Martín,Pampa del Indio,22084060,0 50,2
CHACO,Libertador General San Martín,Pampa del Indio,22084060,3 00,16
CHACO,Libertador General San Martín,Pampa del Indio,22084060,4 00,1
CHACO,Libertador General San Martín,Pampa del Indio,22084060,10 00,60
CHACO,Libertador General San Martín,Pampa del Indio,22084060,15 00,656
CHACO,Libertador General San Martín,Pampa del Indio,22084060,226 50,27
CHACO,Libertador General San Martín,Presidencia Roca,22084070,0 00,23
CHACO,Libertador General San Martín,Presidencia Roca,22084070,0 50,2
CHACO,Libertador General San Martín,Presidencia Roca,22084070,3 00,39
CHACO,Libertador General San Martín,Presidencia Roca,22084070,4 00,7
CHACO,Libertador General San Martín,Presidencia Roca,22084070,10 00,328
CHACO,Libertador General San Martín,Presidencia Roca,22084070,15 00,160
CHACO,Libertador General San Martín,Presidencia Roca,22084070,30 00,3
CHACO,Libertador General San Martín,Presidencia Roca,22084070,226 50,8
CHACO,Libertador General San Martín,Selvas del Río de Oro,22084080,226 50,9
CHACO,Maipú,Tres Isletas,22091010,3 00,30
CHACO,Maipú,Tres Isletas,22091010,4 00,3
CHACO,Maipú,Tres Isletas,22091010,6 00,23
CHACO,Maipú,Tres Isletas,22091010,10 00,95
CHACO,Maipú,Tres Isletas,22091010,15 00,17
CHACO,Maipú,Tres Isletas,22091010,20 00,13
CHACO,Maipú,Tres Isletas,22091010,226 50,111
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,22098010,0 00,64
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,22098010,0 50,74
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,22098010,5 00,510
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,22098010,10 00,206
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,22098010,15 00,419
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,22098010,25 00,97
CHACO,Mayor Luis J. Fontana,Coronel Du Graty,22098010,226 50,55
CHACO,Mayor Luis J. Fontana,Enrique Urién,22098020,0 00,41
CHACO,Mayor Luis J. Fontana,Enrique Urién,22098020,226 50,20
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,0 00,153
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,1 00,29
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,2 00,218
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,3 00,48
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,4 00,89
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,5 00,379
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,6 00,111
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,10 00,105
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,15 00,6
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,20 00,2
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,25 00,1108
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,30 00,15
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,40 00,4
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,50 00,1055
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,70 00,3
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,100 00,1998
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,226 50,60
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,300 00,1471
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,500 00,1
CHACO,Mayor Luis J. Fontana,Villa Angela,22098030,1000 00,1
CHACO,O Higgins,La Clotilde,22112010,0 00,205
CHACO,O Higgins,La Clotilde,22112010,0 50,33
CHACO,O Higgins,La Clotilde,22112010,5 00,66
CHACO,O Higgins,La Clotilde,22112010,10 00,56
CHACO,O Higgins,La Clotilde,22112010,226 50,17
CHACO,O Higgins,La Tigra,22112020,0 00,252
CHACO,O Higgins,La Tigra,22112020,0 50,1
CHACO,O Higgins,La Tigra,22112020,226 50,5
CHACO,O Higgins,San Bernardo,22112030,0 00,74
CHACO,O Higgins,San Bernardo,22112030,0 50,3
CHACO,O Higgins,San Bernardo,22112030,6 00,147
CHACO,O Higgins,San Bernardo,22112030,226 50,25
CHACO,OTROS,Otros,0,0 00,-321
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010,0 00,80
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010,1 00,1
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010,5 00,1
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010,6 00,7
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010,10 00,68
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010,15 00,81
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010,20 00,2
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010,48 00,659
CHACO,Presidencia de la Plaza,Presidencia de la Plaza,22119010,226 50,36
CHACO,Quitilipi,Quitilipi,22133010,0 00,91
CHACO,Quitilipi,Quitilipi,22133010,1 00,1
CHACO,Quitilipi,Quitilipi,22133010,3 00,123
CHACO,Quitilipi,Quitilipi,22133010,6 00,25
CHACO,Quitilipi,Quitilipi,22133010,10 00,223
CHACO,Quitilipi,Quitilipi,22133010,15 00,17
CHACO,Quitilipi,Quitilipi,22133010,20 00,8
CHACO,Quitilipi,Quitilipi,22133010,35 00,1
CHACO,Quitilipi,Quitilipi,22133010,226 50,43
CHACO,Quitilipi,Villa El Palmar,22133020,15 00,88
CHACO,Quitilipi,Villa El Palmar,22133020,226 50,41
CHACO,San Fernando,Barranqueras,22140010,0 00,205
CHACO,San Fernando,Barranqueras,22140010,3 50,130
CHACO,San Fernando,Barranqueras,22140010,10 00,1
CHACO,San Fernando,Barranqueras,22140010,15 00,1
CHACO,San Fernando,Barranqueras,22140010,30 00,533
CHACO,San Fernando,Barranqueras,22140010,50 00,191
CHACO,San Fernando,Barranqueras,22140010,60 00,765
CHACO,San Fernando,Barranqueras,22140010,100 00,3930
CHACO,San Fernando,Barranqueras,22140010,200 00,2
CHACO,San Fernando,Barranqueras,22140010,226 50,60
CHACO,San Fernando,Barranqueras,22140010,300 00,1489
CHACO,San Fernando,Barranqueras,22140010,500 00,88
CHACO,San Fernando,Barranqueras,22140010,1000 00,9
CHACO,San Fernando,Basail,22140020,0 00,1
CHACO,San Fernando,Basail,22140020,0 50,1
CHACO,San Fernando,Basail,22140020,3 00,3
CHACO,San Fernando,Basail,22140020,5 00,1
CHACO,San Fernando,Basail,22140020,6 00,76
CHACO,San Fernando,Basail,22140020,9 00,1
CHACO,San Fernando,Basail,22140020,10 00,39
CHACO,San Fernando,Basail,22140020,15 00,110
CHACO,San Fernando,Basail,22140020,20 00,2
CHACO,San Fernando,Basail,22140020,30 00,1
CHACO,San Fernando,Basail,22140020,226 50,31
CHACO,San Fernando,Colonia Baranda,22140030,226 50,4
CHACO,San Fernando,Fontana,22140040,0 00,132
CHACO,San Fernando,Fontana,22140040,5 00,87
CHACO,San Fernando,Fontana,22140040,15 00,926
CHACO,San Fernando,Fontana,22140040,30 00,2312
CHACO,San Fernando,Fontana,22140040,60 00,1750
CHACO,San Fernando,Fontana,22140040,100 00,4693
CHACO,San Fernando,Fontana,22140040,200 00,2
CHACO,San Fernando,Fontana,22140040,226 50,66
CHACO,San Fernando,Fontana,22140040,300 00,6
CHACO,San Fernando,OTROS,0,0 50,3
CHACO,San Fernando,Puerto Vilelas,22140050,0 00,35
CHACO,San Fernando,Puerto Vilelas,22140050,0 50,1
CHACO,San Fernando,Puerto Vilelas,22140050,20 00,1
CHACO,San Fernando,Puerto Vilelas,22140050,226 50,11
CHACO,San Fernando,Resistencia,22140060,0 00,1564
CHACO,San Fernando,Resistencia,22140060,0 50,5
CHACO,San Fernando,Resistencia,22140060,0 51,1
CHACO,San Fernando,Resistencia,22140060,1 00,64
CHACO,San Fernando,Resistencia,22140060,2 00,45
CHACO,San Fernando,Resistencia,22140060,3 00,135
CHACO,San Fernando,Resistencia,22140060,3 50,2
CHACO,San Fernando,Resistencia,22140060,5 00,3
CHACO,San Fernando,Resistencia,22140060,6 00,258
CHACO,San Fernando,Resistencia,22140060,7 00,10
CHACO,San Fernando,Resistencia,22140060,8 00,2
CHACO,San Fernando,Resistencia,22140060,10 00,563
CHACO,San Fernando,Resistencia,22140060,15 00,60
CHACO,San Fernando,Resistencia,22140060,20 00,344
CHACO,San Fernando,Resistencia,22140060,30 00,286
CHACO,San Fernando,Resistencia,22140060,50 00,23303
CHACO,San Fernando,Resistencia,22140060,60 00,397
CHACO,San Fernando,Resistencia,22140060,100 00,39482
CHACO,San Fernando,Resistencia,22140060,120 00,618
